vegetation_pct,building_pct,road_pct,sidewalk_pct,sky_pct,signage_pct,vehicle_pct,pedestrian_pct,street_furniture_pct,green_coverage_pct,building_coverage_pct,sky_visibility_pct,walkability_ratio,visual_clutter_index,filename,area,point_id
66.11,10.66,0.0,23.06,0.0,0.0,0.0,0.0,0.17,66.11,10.66,0.0,1.0,0.17,KAYUTANGAN_ST-01.jpg,KAYUTANGAN,ST-01
69.86,10.53,0.0,19.02,0.0,0.0,0.0,0.0,0.59,69.86,10.53,0.0,1.0,0.59,KAYUTANGAN_ST-02.jpg,KAYUTANGAN,ST-02
48.6,0.0,0.0,18.08,0.0,0.0,0.0,0.0,33.32,48.6,0.0,0.0,1.0,33.32,KAYUTANGAN_ST-03.jpg,KAYUTANGAN,ST-03
62.62,0.56,0.01,30.36,0.0,0.0,0.83,0.0,5.63,62.62,0.56,0.0,0.9998,6.46,KAYUTANGAN_SB-01.jpg,KAYUTANGAN,SB-01
71.14,13.5,0.0,14.96,0.0,0.0,0.0,0.0,0.4,71.14,13.5,0.0,1.0,0.4,KAYUTANGAN_SB-02.jpg,KAYUTANGAN,SB-02
78.28,10.1,0.0,11.45,0.0,0.0,0.0,0.0,0.18,78.28,10.1,0.0,1.0,0.18,KAYUTANGAN_SB-03.jpg,KAYUTANGAN,SB-03
67.07,10.15,0.0,18.16,0.0,0.0,0.0,0.0,4.62,67.07,10.15,0.0,1.0,4.62,KAYUTANGAN_ST-04.jpg,KAYUTANGAN,ST-04
74.17,5.74,0.0,18.35,0.0,0.0,1.41,0.0,0.32,74.17,5.74,0.0,1.0,1.73,KAYUTANGAN_ST-05.jpg,KAYUTANGAN,ST-05
36.92,10.22,0.0,20.72,0.0,0.0,0.06,0.0,32.09,36.92,10.22,0.0,1.0,32.15,KAYUTANGAN_ST-06.jpg,KAYUTANGAN,ST-06
82.78,3.99,0.0,13.1,0.0,0.0,0.0,0.0,0.14,82.78,3.99,0.0,1.0,0.14,KAYUTANGAN_SB-04.jpg,KAYUTANGAN,SB-04
75.2,12.33,0.0,12.43,0.0,0.0,0.0,0.0,0.04,75.2,12.33,0.0,1.0,0.04,KAYUTANGAN_SB-05.jpg,KAYUTANGAN,SB-05
75.15,13.03,0.02,11.27,0.0,0.0,0.16,0.0,0.38,75.15,13.03,0.0,0.9984,0.54,KAYUTANGAN_SB-06.jpg,KAYUTANGAN,SB-06
50.42,27.7,0.0,20.36,0.0,0.0,0.0,0.0,1.53,50.42,27.7,0.0,1.0,1.53,KAYUTANGAN_ST-07.jpg,KAYUTANGAN,ST-07
51.19,34.45,0.0,10.6,0.0,0.0,0.0,0.0,3.76,51.19,34.45,0.0,1.0,3.76,KAYUTANGAN_ST-08.jpg,KAYUTANGAN,ST-08
66.61,3.47,0.02,15.02,4.39,0.0,2.09,0.0,8.4,66.61,3.47,4.39,0.9988,10.49,KAYUTANGAN_ST-09.jpg,KAYUTANGAN,ST-09
61.74,15.36,0.0,8.84,0.0,0.0,0.0,0.0,14.06,61.74,15.36,0.0,1.0,14.06,KAYUTANGAN_SB-07.jpg,KAYUTANGAN,SB-07
50.35,46.98,0.0,1.37,0.0,0.01,0.0,0.0,1.29,50.35,46.98,0.0,0.9999,1.31,KAYUTANGAN_SB-08.jpg,KAYUTANGAN,SB-08
56.8,30.01,0.0,11.29,0.0,0.0,0.0,0.0,1.9,56.8,30.01,0.0,1.0,1.9,KAYUTANGAN_SB-09.jpg,KAYUTANGAN,SB-09
66.82,12.53,0.0,16.4,0.0,0.0,0.62,0.0,3.64,66.82,12.53,0.0,1.0,4.25,KAYUTANGAN_ST-10.jpg,KAYUTANGAN,ST-10
70.54,9.64,0.0,12.9,0.0,0.0,3.17,0.0,3.75,70.54,9.64,0.0,1.0,6.92,KAYUTANGAN_ST-11.jpg,KAYUTANGAN,ST-11
51.79,14.6,0.0,16.24,5.74,0.0,0.27,0.0,11.36,51.79,14.6,5.74,1.0,11.63,KAYUTANGAN_ST-12.jpg,KAYUTANGAN,ST-12
71.9,7.9,0.0,9.94,0.0,0.0,8.31,0.0,1.95,71.9,7.9,0.0,1.0,10.26,KAYUTANGAN_SB-10.jpg,KAYUTANGAN,SB-10
71.9,7.9,0.0,9.94,0.0,0.0,8.31,0.0,1.95,71.9,7.9,0.0,1.0,10.26,KAYUTANGAN_SB-11.jpg,KAYUTANGAN,SB-11
43.08,6.78,0.0,11.21,0.0,0.0,36.43,0.0,2.5,43.08,6.78,0.0,1.0,38.93,KAYUTANGAN_SB-12.jpg,KAYUTANGAN,SB-12
64.04,11.3,0.0,20.24,4.35,0.0,0.01,0.0,0.06,64.04,11.3,4.35,1.0,0.07,KAYUTANGAN_ST-13.jpg,KAYUTANGAN,ST-13
51.98,16.33,0.1,15.08,0.01,0.0,1.88,0.0,14.62,51.98,16.33,0.01,0.9936,16.5,KAYUTANGAN_ST-14.jpg,KAYUTANGAN,ST-14
56.21,14.17,5.24,8.8,0.15,0.0,0.73,0.0,14.7,56.21,14.17,0.15,0.627,15.43,KAYUTANGAN_ST-15.jpg,KAYUTANGAN,ST-15
56.54,15.11,1.52,12.07,0.28,0.01,1.15,0.0,13.33,56.54,15.11,0.28,0.8881,14.49,KAYUTANGAN_SB-13.jpg,KAYUTANGAN,SB-13
58.72,11.69,0.04,16.11,3.09,0.0,0.48,0.0,9.87,58.72,11.69,3.09,0.9973,10.35,KAYUTANGAN_SB-14.jpg,KAYUTANGAN,SB-14
62.54,11.76,0.0,17.88,0.52,0.0,1.34,0.0,5.95,62.54,11.76,0.52,1.0,7.29,KAYUTANGAN_SB-15.jpg,KAYUTANGAN,SB-15
52.78,33.47,0.0,0.74,0.0,0.0,0.02,0.0,12.99,52.78,33.47,0.0,0.9999,13.01,KAYUTANGAN_ST-16.jpg,KAYUTANGAN,ST-16
55.78,0.11,0.01,25.89,0.0,0.0,7.17,0.0,11.05,55.78,0.11,0.0,0.9998,18.22,KAYUTANGAN_ST-17.jpg,KAYUTANGAN,ST-17
51.36,10.05,1.39,24.05,0.0,0.0,0.0,0.0,13.15,51.36,10.05,0.0,0.9453,13.15,KAYUTANGAN_ST-18.jpg,KAYUTANGAN,ST-18
60.08,18.44,0.65,3.7,1.24,0.0,0.2,0.0,15.69,60.08,18.44,1.24,0.8501,15.89,KAYUTANGAN_SB-16.jpg,KAYUTANGAN,SB-16
59.85,8.71,0.05,11.67,0.0,0.0,8.83,0.0,10.89,59.85,8.71,0.0,0.9958,19.72,KAYUTANGAN_SB-17.jpg,KAYUTANGAN,SB-17
60.71,5.57,0.15,20.01,0.0,0.0,1.07,0.0,12.49,60.71,5.57,0.0,0.9927,13.56,KAYUTANGAN_SB-18.jpg,KAYUTANGAN,SB-18
53.56,8.04,0.25,25.54,0.0,0.0,0.0,0.0,12.61,53.56,8.04,0.0,0.9903,12.61,KAYUTANGAN_ST-19.jpg,KAYUTANGAN,ST-19
65.62,6.22,0.0,14.34,0.0,0.0,2.2,0.0,11.61,65.62,6.22,0.0,1.0,13.82,KAYUTANGAN_ST-20.jpg,KAYUTANGAN,ST-20
70.84,9.07,0.0,17.23,0.0,0.0,0.0,0.0,2.86,70.84,9.07,0.0,1.0,2.86,KAYUTANGAN_ST-21.jpg,KAYUTANGAN,ST-21
65.41,7.92,0.9,16.08,0.0,0.0,0.0,0.0,9.7,65.41,7.92,0.0,0.9471,9.7,KAYUTANGAN_SB-19.jpg,KAYUTANGAN,SB-19
63.45,8.35,0.05,16.83,0.0,0.0,0.09,0.0,11.22,63.45,8.35,0.0,0.9967,11.32,KAYUTANGAN_SB-20.jpg,KAYUTANGAN,SB-20
68.91,2.83,0.01,17.61,0.0,0.0,0.33,0.0,10.3,68.91,2.83,0.0,0.9996,10.63,KAYUTANGAN_SB-21.jpg,KAYUTANGAN,SB-21
68.88,8.98,0.0,19.95,0.0,0.0,1.39,0.0,0.81,68.88,8.98,0.0,1.0,2.19,KAYUTANGAN_ST-22.jpg,KAYUTANGAN,ST-22
51.49,11.55,0.0,13.78,0.0,0.0,19.72,0.0,3.47,51.49,11.55,0.0,1.0,23.19,KAYUTANGAN_ST-23.jpg,KAYUTANGAN,ST-23
50.02,8.65,0.0,21.92,0.0,0.0,4.38,0.0,15.03,50.02,8.65,0.0,1.0,19.42,KAYUTANGAN_ST-24.jpg,KAYUTANGAN,ST-24
78.92,9.62,0.0,10.99,0.0,0.0,0.0,0.0,0.47,78.92,9.62,0.0,1.0,0.47,KAYUTANGAN_SB-22.jpg,KAYUTANGAN,SB-22
74.27,0.2,0.0,11.56,0.03,0.0,2.56,0.0,11.39,74.27,0.2,0.03,1.0,13.95,KAYUTANGAN_SB-23.jpg,KAYUTANGAN,SB-23
71.23,11.88,0.0,13.42,0.0,0.0,2.88,0.0,0.59,71.23,11.88,0.0,1.0,3.47,KAYUTANGAN_SB-24.jpg,KAYUTANGAN,SB-24
45.72,0.0,0.0,11.11,0.0,0.0,27.75,0.0,15.42,45.72,0.0,0.0,1.0,43.17,KAYUTANGAN_ST-25.jpg,KAYUTANGAN,ST-25
62.87,6.48,0.0,16.85,0.0,0.0,4.22,0.0,9.58,62.87,6.48,0.0,1.0,13.81,KAYUTANGAN_ST-26.jpg,KAYUTANGAN,ST-26
63.15,0.0,0.0,6.24,0.0,0.0,30.42,0.0,0.19,63.15,0.0,0.0,1.0,30.61,KAYUTANGAN_ST-27.jpg,KAYUTANGAN,ST-27
45.86,10.72,0.0,21.49,0.0,0.0,17.28,0.0,4.66,45.86,10.72,0.0,1.0,21.94,KAYUTANGAN_SB-25.jpg,KAYUTANGAN,SB-25
78.59,0.0,0.0,11.68,0.0,1.71,7.65,0.0,0.37,78.59,0.0,0.0,1.0,9.73,KAYUTANGAN_SB-26.jpg,KAYUTANGAN,SB-26
57.53,5.88,0.0,15.8,0.0,0.0,11.52,0.0,9.28,57.53,5.88,0.0,1.0,20.8,KAYUTANGAN_SB-27.jpg,KAYUTANGAN,SB-27
62.08,9.36,0.0,24.48,0.0,0.0,1.29,0.0,2.8,62.08,9.36,0.0,1.0,4.08,KAYUTANGAN_ST-28.jpg,KAYUTANGAN,ST-28
51.81,19.16,0.1,24.68,0.0,0.0,2.08,0.0,2.17,51.81,19.16,0.0,0.9958,4.25,KAYUTANGAN_ST-29.jpg,KAYUTANGAN,ST-29
47.61,6.02,0.0,21.62,0.0,0.0,1.59,0.0,23.15,47.61,6.02,0.0,1.0,24.74,KAYUTANGAN_ST-30.jpg,KAYUTANGAN,ST-30
61.38,0.0,0.0,11.7,0.0,0.0,26.92,0.0,0.0,61.38,0.0,0.0,1.0,26.92,KAYUTANGAN_SB-28.jpg,KAYUTANGAN,SB-28
61.57,9.14,0.0,23.97,0.0,0.0,0.28,0.0,5.03,61.57,9.14,0.0,1.0,5.31,KAYUTANGAN_SB-29.jpg,KAYUTANGAN,SB-29
60.24,15.23,0.0,22.7,0.0,0.0,0.08,0.0,1.76,60.24,15.23,0.0,1.0,1.84,KAYUTANGAN_SB-30.jpg,KAYUTANGAN,SB-30
69.83,10.77,0.0,16.19,0.0,0.0,0.0,0.0,3.21,69.83,10.77,0.0,1.0,3.21,KAYUTANGAN_UT-01.jpg,KAYUTANGAN,UT-01
75.42,9.45,0.0,8.83,0.0,0.0,0.01,0.0,6.29,75.42,9.45,0.0,1.0,6.3,KAYUTANGAN_UT-02.jpg,KAYUTANGAN,UT-02
52.28,18.85,0.0,22.66,0.0,0.0,0.02,0.0,6.2,52.28,18.85,0.0,1.0,6.21,KAYUTANGAN_UT-03.jpg,KAYUTANGAN,UT-03
59.51,17.11,0.0,20.13,0.0,0.0,0.0,0.0,3.25,59.51,17.11,0.0,1.0,3.25,KAYUTANGAN_UB-01.jpg,KAYUTANGAN,UB-01
62.01,6.71,0.0,29.25,0.0,0.0,0.0,0.0,2.02,62.01,6.71,0.0,1.0,2.02,KAYUTANGAN_UB-02.jpg,KAYUTANGAN,UB-02
68.1,8.0,0.0,16.96,0.0,0.0,0.22,0.0,6.73,68.1,8.0,0.0,1.0,6.95,KAYUTANGAN_UT-04.jpg,KAYUTANGAN,UT-04
77.3,8.4,0.0,13.58,0.0,0.38,0.0,0.0,0.33,77.3,8.4,0.0,1.0,0.71,KAYUTANGAN_UT-05.jpg,KAYUTANGAN,UT-05
63.54,24.78,0.0,9.66,0.0,0.0,0.0,0.0,2.02,63.54,24.78,0.0,1.0,2.02,KAYUTANGAN_UT-06.jpg,KAYUTANGAN,UT-06
64.65,18.24,0.0,15.98,0.0,0.0,0.0,0.0,1.12,64.65,18.24,0.0,1.0,1.12,KAYUTANGAN_UB-04.jpg,KAYUTANGAN,UB-04
52.14,16.94,0.0,21.51,0.0,0.0,0.0,0.0,9.41,52.14,16.94,0.0,1.0,9.41,KAYUTANGAN_UB-05.jpg,KAYUTANGAN,UB-05
77.46,10.28,0.0,8.15,0.0,0.0,1.04,0.0,3.06,77.46,10.28,0.0,1.0,4.1,KAYUTANGAN_UB-06.jpg,KAYUTANGAN,UB-06
62.99,8.92,0.0,15.28,0.0,0.0,1.84,0.0,10.96,62.99,8.92,0.0,1.0,12.81,KAYUTANGAN_UT-07.jpg,KAYUTANGAN,UT-07
77.05,10.61,0.0,10.58,0.0,0.0,0.09,0.0,1.67,77.05,10.61,0.0,1.0,1.76,KAYUTANGAN_UT-08.jpg,KAYUTANGAN,UT-08
56.14,8.69,0.48,11.16,0.0,0.0,0.01,0.0,23.53,56.14,8.69,0.0,0.9591,23.54,KAYUTANGAN_UT-09.jpg,KAYUTANGAN,UT-09
50.46,0.02,0.0,17.85,0.0,0.0,20.1,0.0,11.57,50.46,0.02,0.0,1.0,31.67,KAYUTANGAN_UB-07.jpg,KAYUTANGAN,UB-07
66.55,13.84,0.0,13.62,0.0,0.0,0.0,0.0,5.99,66.55,13.84,0.0,1.0,5.99,KAYUTANGAN_UB-08.jpg,KAYUTANGAN,UB-08
76.51,8.74,0.0,12.87,0.0,0.0,0.0,0.0,1.87,76.51,8.74,0.0,1.0,1.87,KAYUTANGAN_UB-09.jpg,KAYUTANGAN,UB-09
81.49,2.73,0.0,4.96,0.0,0.0,4.41,0.0,6.41,81.49,2.73,0.0,1.0,10.82,KAYUTANGAN_UT-10.jpg,KAYUTANGAN,UT-10
72.8,4.59,0.01,11.96,0.0,0.0,1.55,0.0,9.09,72.8,4.59,0.0,0.999,10.64,KAYUTANGAN_UT-11.jpg,KAYUTANGAN,UT-11
62.37,16.73,0.0,12.55,0.0,0.0,1.19,0.0,7.16,62.37,16.73,0.0,1.0,8.35,KAYUTANGAN_UT-12.jpg,KAYUTANGAN,UT-12
75.78,7.02,0.0,10.74,0.0,0.0,4.86,0.0,1.6,75.78,7.02,0.0,1.0,6.46,KAYUTANGAN_UB-10.jpg,KAYUTANGAN,UB-10
73.64,15.4,0.0,10.08,0.0,0.0,0.46,0.0,0.42,73.64,15.4,0.0,1.0,0.88,KAYUTANGAN_UB-11.jpg,KAYUTANGAN,UB-11
69.6,6.68,0.0,6.52,0.0,0.0,4.41,0.0,12.79,69.6,6.68,0.0,1.0,17.2,KAYUTANGAN_UB-12.jpg,KAYUTANGAN,UB-12
64.54,11.42,0.0,18.18,0.0,0.0,0.03,0.0,5.83,64.54,11.42,0.0,1.0,5.86,KAYUTANGAN_UT-13.jpg,KAYUTANGAN,UT-13
76.43,5.75,0.0,9.49,0.0,0.0,4.76,0.0,3.57,76.43,5.75,0.0,1.0,8.33,KAYUTANGAN_UT-14.jpg,KAYUTANGAN,UT-14
70.02,13.76,0.0,15.45,0.0,0.0,0.02,0.0,0.74,70.02,13.76,0.0,1.0,0.76,KAYUTANGAN_UT-15.jpg,KAYUTANGAN,UT-15
59.42,0.99,0.0,20.51,0.0,0.0,11.06,0.0,8.03,59.42,0.99,0.0,1.0,19.09,KAYUTANGAN_UB-13.jpg,KAYUTANGAN,UB-13
55.91,15.3,0.0,26.9,0.07,0.0,0.0,0.0,1.81,55.91,15.3,0.07,1.0,1.81,KAYUTANGAN_UB-14.jpg,KAYUTANGAN,UB-14
81.13,1.29,0.0,6.83,0.0,0.0,2.11,0.0,8.64,81.13,1.29,0.0,1.0,10.75,KAYUTANGAN_UB-15.jpg,KAYUTANGAN,UB-15
65.06,8.29,0.0,12.59,0.0,0.0,0.0,0.0,14.06,65.06,8.29,0.0,1.0,14.06,KAYUTANGAN_UT-16.jpg,KAYUTANGAN,UT-16
69.31,8.14,0.0,11.88,0.0,0.0,0.0,0.0,10.67,69.31,8.14,0.0,1.0,10.67,KAYUTANGAN_UT-17.jpg,KAYUTANGAN,UT-17
63.93,0.76,0.0,16.67,0.0,0.0,13.76,0.0,4.88,63.93,0.76,0.0,1.0,18.63,KAYUTANGAN_UT-18.jpg,KAYUTANGAN,UT-18
52.92,41.61,0.0,4.44,0.0,0.0,0.0,0.0,1.03,52.92,41.61,0.0,1.0,1.03,KAYUTANGAN_UB-16.jpg,KAYUTANGAN,UB-16
51.42,18.95,0.0,22.17,0.0,0.0,0.0,0.0,7.45,51.42,18.95,0.0,1.0,7.45,KAYUTANGAN_UB-17.jpg,KAYUTANGAN,UB-17
71.64,9.16,0.0,3.22,0.0,0.0,10.96,0.0,5.03,71.64,9.16,0.0,1.0,15.99,KAYUTANGAN_UB-18.jpg,KAYUTANGAN,UB-18
64.38,4.62,0.0,9.19,0.0,0.0,4.7,0.0,17.11,64.38,4.62,0.0,1.0,21.81,KAYUTANGAN_UT-19.jpg,KAYUTANGAN,UT-19
70.25,7.68,0.79,11.31,1.28,0.0,2.26,0.0,6.43,70.25,7.68,1.28,0.9349,8.69,KAYUTANGAN_UT-20.jpg,KAYUTANGAN,UT-20
58.03,12.94,0.0,23.52,0.0,0.0,0.0,0.0,5.51,58.03,12.94,0.0,1.0,5.51,KAYUTANGAN_UT-21.jpg,KAYUTANGAN,UT-21
58.33,15.09,0.0,19.84,0.0,0.0,3.88,0.0,2.86,58.33,15.09,0.0,1.0,6.74,KAYUTANGAN_UB-19.jpg,KAYUTANGAN,UB-19
55.85,8.15,0.0,26.04,0.0,0.0,0.0,0.0,9.97,55.85,8.15,0.0,1.0,9.97,KAYUTANGAN_UB-20.jpg,KAYUTANGAN,UB-20
74.15,1.62,0.0,15.2,0.0,0.0,0.44,0.0,8.58,74.15,1.62,0.0,1.0,9.02,KAYUTANGAN_UB-21.jpg,KAYUTANGAN,UB-21
69.19,8.47,0.05,9.98,0.0,0.0,0.82,0.0,11.49,69.19,8.47,0.0,0.9951,12.31,KAYUTANGAN_UT-22.jpg,KAYUTANGAN,UT-22
62.86,4.27,0.0,10.21,0.0,0.0,0.02,0.0,22.64,62.86,4.27,0.0,1.0,22.66,KAYUTANGAN_UT-23.jpg,KAYUTANGAN,UT-23
55.99,4.28,0.0,25.27,0.0,0.0,0.0,0.0,14.45,55.99,4.28,0.0,1.0,14.45,KAYUTANGAN_UT-24.jpg,KAYUTANGAN,UT-24
49.29,3.14,0.0,32.14,0.0,0.0,0.0,0.0,15.44,49.29,3.14,0.0,1.0,15.44,KAYUTANGAN_UB-22.jpg,KAYUTANGAN,UB-22
50.95,14.69,0.0,23.86,0.0,0.0,0.0,0.0,10.5,50.95,14.69,0.0,1.0,10.5,KAYUTANGAN_UB-23.jpg,KAYUTANGAN,UB-23
67.02,6.63,0.0,9.12,0.0,0.0,0.0,0.0,17.22,67.02,6.63,0.0,1.0,17.22,KAYUTANGAN_UB-24.jpg,KAYUTANGAN,UB-24
46.67,13.73,0.0,31.01,0.0,0.0,0.34,0.0,8.25,46.67,13.73,0.0,1.0,8.59,KAYUTANGAN_UT-25.jpg,KAYUTANGAN,UT-25
60.34,5.91,0.0,19.12,0.0,0.0,0.0,0.0,14.62,60.34,5.91,0.0,1.0,14.62,KAYUTANGAN_UT-26.jpg,KAYUTANGAN,UT-26
61.37,11.18,0.0,21.5,0.0,0.0,0.0,0.0,5.96,61.37,11.18,0.0,1.0,5.96,KAYUTANGAN_UT-27.jpg,KAYUTANGAN,UT-27
58.36,16.43,0.0,23.44,0.0,0.0,0.01,0.0,1.76,58.36,16.43,0.0,1.0,1.78,KAYUTANGAN_UB-25.jpg,KAYUTANGAN,UB-25
46.17,31.94,0.0,12.05,0.0,0.0,0.0,0.0,9.84,46.17,31.94,0.0,1.0,9.84,KAYUTANGAN_UB-26.jpg,KAYUTANGAN,UB-26
48.13,0.38,0.0,21.88,0.0,0.0,0.0,0.0,29.61,48.13,0.38,0.0,1.0,29.61,KAYUTANGAN_UB-27.jpg,KAYUTANGAN,UB-27
65.82,0.62,4.19,21.01,0.0,0.0,1.01,0.0,7.35,65.82,0.62,0.0,0.8336,8.36,KAYUTANGAN_UT-28.jpg,KAYUTANGAN,UT-28
68.15,3.35,2.3,16.3,0.0,0.0,0.16,0.0,9.73,68.15,3.35,0.0,0.8763,9.89,KAYUTANGAN_UT-29.jpg,KAYUTANGAN,UT-29
65.08,12.34,0.0,15.95,0.0,0.0,0.0,0.0,6.64,65.08,12.34,0.0,1.0,6.64,KAYUTANGAN_UT-30.jpg,KAYUTANGAN,UT-30
74.09,1.07,0.0,20.26,0.0,0.0,0.0,0.0,4.58,74.09,1.07,0.0,1.0,4.58,KAYUTANGAN_UB-28.jpg,KAYUTANGAN,UB-28
63.67,7.97,0.15,20.69,0.69,0.0,0.0,0.0,6.84,63.67,7.97,0.69,0.9927,6.84,KAYUTANGAN_UB-29.jpg,KAYUTANGAN,UB-29
60.11,10.85,0.0,14.55,0.0,0.0,0.0,0.0,14.49,60.11,10.85,0.0,1.0,14.49,KAYUTANGAN_UB-30.jpg,KAYUTANGAN,UB-30
60.22,2.16,0.13,23.82,0.0,0.01,0.0,0.0,13.65,60.22,2.16,0.0,0.9944,13.67,KAYUTANGAN_BU-01.jpg,KAYUTANGAN,BU-01
54.33,13.93,0.0,24.3,0.0,0.0,0.05,0.0,7.38,54.33,13.93,0.0,1.0,7.43,KAYUTANGAN_BU-02.jpg,KAYUTANGAN,BU-02
49.38,14.69,0.0,25.96,0.0,0.0,0.0,0.0,9.97,49.38,14.69,0.0,1.0,9.97,KAYUTANGAN_BU-03.jpg,KAYUTANGAN,BU-03
49.24,0.04,0.0,29.91,0.0,0.0,2.04,0.0,18.77,49.24,0.04,0.0,1.0,20.81,KAYUTANGAN_BS-01.jpg,KAYUTANGAN,BS-01
46.09,41.8,0.0,4.39,0.0,0.0,0.0,0.0,7.72,46.09,41.8,0.0,1.0,7.72,KAYUTANGAN_BS-02.jpg,KAYUTANGAN,BS-02
49.85,4.81,0.0,35.08,0.0,0.0,0.0,0.26,10.0,49.85,4.81,0.0,1.0,10.0,KAYUTANGAN_BS-03.jpg,KAYUTANGAN,BS-03
55.59,8.06,0.0,24.82,0.0,0.0,0.0,0.0,11.53,55.59,8.06,0.0,1.0,11.53,KAYUTANGAN_BS-04.jpg,KAYUTANGAN,BS-04
64.92,5.87,0.0,27.14,0.0,0.0,0.05,0.0,2.02,64.92,5.87,0.0,1.0,2.08,KAYUTANGAN_BS-05.jpg,KAYUTANGAN,BS-05
78.64,2.13,0.0,8.32,1.96,0.31,0.05,3.49,5.11,78.64,2.13,1.96,1.0,5.46,KAYUTANGAN_BS-06.jpg,KAYUTANGAN,BS-06
48.36,5.52,0.0,25.54,0.0,0.0,0.0,0.0,20.57,48.36,5.52,0.0,1.0,20.57,KAYUTANGAN_BU-04.jpg,KAYUTANGAN,BU-04
61.28,13.93,0.0,23.05,0.0,0.0,0.0,0.0,1.74,61.28,13.93,0.0,1.0,1.74,KAYUTANGAN_BU-05.jpg,KAYUTANGAN,BU-05
68.96,9.99,0.0,19.72,0.0,0.0,0.0,0.0,1.34,68.96,9.99,0.0,1.0,1.34,KAYUTANGAN_BU-06.jpg,KAYUTANGAN,BU-06
71.31,1.25,0.0,23.99,0.0,0.0,0.1,0.0,3.34,71.31,1.25,0.0,1.0,3.45,KAYUTANGAN_BS-07.jpg,KAYUTANGAN,BS-07
64.49,6.78,0.0,19.67,0.0,0.0,0.0,0.0,9.06,64.49,6.78,0.0,1.0,9.06,KAYUTANGAN_BS-08.jpg,KAYUTANGAN,BS-08
60.41,0.34,0.0,29.99,0.0,0.0,0.0,0.0,9.27,60.41,0.34,0.0,1.0,9.27,KAYUTANGAN_BS-09.jpg,KAYUTANGAN,BS-09
64.29,5.3,0.0,23.74,0.0,0.0,0.0,0.0,6.67,64.29,5.3,0.0,1.0,6.67,KAYUTANGAN_BU-07.jpg,KAYUTANGAN,BU-07
65.25,3.3,0.0,25.56,0.0,0.0,0.0,0.0,5.89,65.25,3.3,0.0,1.0,5.89,KAYUTANGAN_BU-08.jpg,KAYUTANGAN,BU-08
64.6,3.0,0.0,28.56,0.0,0.0,0.0,0.0,3.84,64.6,3.0,0.0,1.0,3.84,KAYUTANGAN_BU-09.jpg,KAYUTANGAN,BU-09
70.89,1.15,0.0,23.78,0.0,0.0,0.0,0.0,4.18,70.89,1.15,0.0,1.0,4.18,KAYUTANGAN_BS-10.jpg,KAYUTANGAN,BS-10
59.92,4.1,0.01,30.41,0.0,0.0,0.48,0.0,5.08,59.92,4.1,0.0,0.9998,5.56,KAYUTANGAN_BS-11.jpg,KAYUTANGAN,BS-11
48.55,4.82,0.01,28.32,0.02,0.0,0.0,0.0,18.27,48.55,4.82,0.02,0.9996,18.27,KAYUTANGAN_BS-12.jpg,KAYUTANGAN,BS-12
49.95,36.19,0.0,2.38,0.0,0.0,0.66,0.0,10.82,49.95,36.19,0.0,1.0,11.48,KAYUTANGAN_BU-10.jpg,KAYUTANGAN,BU-10
64.01,0.32,0.0,30.53,0.0,0.0,0.0,0.0,5.15,64.01,0.32,0.0,1.0,5.15,KAYUTANGAN_BU-11.jpg,KAYUTANGAN,BU-11
57.49,3.47,0.0,29.23,0.0,0.0,1.82,0.0,7.99,57.49,3.47,0.0,1.0,9.81,KAYUTANGAN_BU-12.jpg,KAYUTANGAN,BU-12
61.82,1.73,0.0,29.79,0.0,0.0,0.01,0.0,6.65,61.82,1.73,0.0,1.0,6.66,KAYUTANGAN_BS-13.jpg,KAYUTANGAN,BS-13
53.34,16.57,0.0,24.63,0.0,0.0,0.0,0.0,5.45,53.34,16.57,0.0,1.0,5.45,KAYUTANGAN_BU-13.jpg,KAYUTANGAN,BU-13
63.75,8.72,0.0,14.84,0.0,0.0,0.0,0.0,12.68,63.75,8.72,0.0,1.0,12.68,KAYUTANGAN_TS-01.jpg,KAYUTANGAN,TS-01
41.83,16.23,0.0,13.76,0.0,0.0,11.58,0.13,16.47,41.83,16.23,0.0,1.0,28.05,KAYUTANGAN_TS-02.jpg,KAYUTANGAN,TS-02
69.69,0.25,0.0,20.72,0.47,0.0,0.0,0.0,8.87,69.69,0.25,0.47,1.0,8.87,KAYUTANGAN_TS-03.jpg,KAYUTANGAN,TS-03
58.45,5.63,0.0,31.3,0.0,0.0,0.0,0.0,4.61,58.45,5.63,0.0,1.0,4.61,KAYUTANGAN_TU-01.jpg,KAYUTANGAN,TU-01
59.84,17.61,0.26,15.5,0.0,0.0,0.62,0.0,6.18,59.84,17.61,0.0,0.9833,6.79,KAYUTANGAN_TU-02.jpg,KAYUTANGAN,TU-02
63.79,8.9,0.0,23.51,0.0,0.0,1.18,0.0,2.61,63.79,8.9,0.0,1.0,3.8,KAYUTANGAN_TU-03.jpg,KAYUTANGAN,TU-03
62.66,11.35,0.0,16.12,0.0,0.0,0.0,0.0,9.87,62.66,11.35,0.0,1.0,9.87,KAYUTANGAN_TS-04.jpg,KAYUTANGAN,TS-04
64.8,12.7,0.0,10.16,0.0,0.0,0.0,0.0,12.34,64.8,12.7,0.0,1.0,12.34,KAYUTANGAN_TS-05.jpg,KAYUTANGAN,TS-05
